Sexo;País;Nivel de formación;Grado de urbanización;periodo;Total
Hombres;Alemania;E. Superior;Áreas intermedias;2018;29,70
Hombres;Alemania;E. Superior;Áreas intermedias;2017;29,60
Hombres;Alemania;E. Superior;Áreas intermedias;2016;29,70
Hombres;Alemania;E. Superior;Áreas intermedias;2015;29,40
Hombres;Alemania;E. Superior;Áreas intermedias;2014;29,20
Hombres;Alemania;E. Superior;Áreas intermedias;2013;29,60
Hombres;Alemania;E. Superior;Áreas intermedias;2012;29,60
Hombres;Alemania;E. Superior;Áreas intermedias;2011;29,10
Hombres;Alemania;E. Superior;Áreas intermedias;2010;28,50
Hombres;Alemania;E. Superior;Áreas intermedias;2009;28,60
Hombres;Alemania;E. Superior;Áreas intermedias;2008;27,90
Hombres;Alemania;E. Superior;Áreas intermedias;2007;26,40
Hombres;Alemania;E. Superior;Áreas intermedias;2006;26,30
Hombres;Alemania;E. Superior;Áreas intermedias;2005;27,80
Hombres;Alemania;E. Superior;Áreas intermedias;2004;29,10
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2024;31,60
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2023;30,10
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2022;29,40
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2021;30,60
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2020;28,70
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2019;27,70
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2018;26,90
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2017;26,60
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2016;26,40
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2015;26,70
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2014;26,30
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2013;26,80
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2012;26,90
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2011;24,70
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2010;24,80
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2009;24,30
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2008;24,20
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2007;23,30
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2006;23,00
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2005;24,30
Hombres;Alemania;E. Superior;Áreas escasamente pobladas;2004;25,40
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2024;12,40
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2023;11,80
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2022;11,90
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2021;11,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2020;11,80
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2019;11,60
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2018;11,30
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2017;11,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2016;11,80
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2015;11,30
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2014;12,00
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2013;12,60
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2012;12,30
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2011;12,80
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2010;12,60
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2009;12,80
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2008;13,50
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2007;13,80
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2006;13,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2005;14,40
Hombres;Austria;1ª etapa E. Secundaria o inferior;TOTAL;2004;15,30
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2024;15,90
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2023;16,00
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2022;15,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2021;15,00
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2020;15,00
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2019;14,50
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2018;13,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2017;13,50
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2016;14,40
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2015;14,00
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2014;14,20
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2013;14,60
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2012;13,90
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2011;14,40
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2010;14,00
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2009;15,30
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2008;14,90
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2007;14,90
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2006;14,40
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2005;15,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2004;15,20
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2024;13,30
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2023;11,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2022;12,30
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2021;12,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2020;12,20
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2019;12,20
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2018;11,60
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2017;12,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2016;12,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2015;11,30
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2014;11,50
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2013;12,50
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2012;12,30
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2011;12,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2010;12,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2009;11,50
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2008;12,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2007;12,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2006;12,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2005;13,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas intermedias;2004;13,80
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2024;8,50
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2023;8,30
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2022;9,00
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2021;8,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2020;8,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2019;8,60
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2018;9,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2017;9,90
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2016;9,50
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2015;9,40
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2014;10,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2013;11,20
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2012;11,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2011;11,70
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2010;11,50
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2009;11,20
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2008;13,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2007;13,50
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2006;13,60
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2005;14,10
Hombres;Austria;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2004;16,30
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2024;50,90
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2023;51,90
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2022;52,40
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2021;53,80
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2020;53,80
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2019;54,20
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2018;55,00
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2017;55,40
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2016;56,10
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2015;56,70
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2014;56,80
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2013;65,10
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2012;66,00
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2011;65,90
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2010;66,30
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2009;66,10
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2008;66,20
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2007;66,10
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2006;66,20
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2005;65,30
Hombres;Austria;2ª etapa E. Secundaria;TOTAL;2004;62,50
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2024;40,90
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2023;38,80
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2022;40,40
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2021;42,20
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2020;43,70
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2019;43,60
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2018;45,20
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2017;46,00
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2016;46,40
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2015;46,90
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2014;47,60
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2013;55,20
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2012;58,90
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2011;58,80
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2010;58,60
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2009;58,80
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2008;60,40
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2007;59,90
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2006;60,40
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2005;60,00
Hombres;Austria;2ª etapa E. Secundaria;Áreas densamente pobladas;2004;55,80
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2024;51,40
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2023;53,80
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2022;53,10
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2021;53,20
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2020;53,50
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2019;53,90
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2018;55,30
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2017;56,20
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2016;56,60
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2015;56,50
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2014;56,70
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2013;66,60
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2012;66,50
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2011;67,40
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2010;67,90
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2009;67,80
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2008;67,40
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2007;67,90
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2006;66,50
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2005;65,50
Hombres;Austria;2ª etapa E. Secundaria;Áreas intermedias;2004;64,50
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2024;59,40
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2023;61,50
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2022;61,60
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2021;63,60
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2020;62,50
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2019;63,30
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2018;63,00
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2017;62,50
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2016;63,10
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2015;64,10
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2014;63,60
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2013;71,30
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2012;70,80
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2011;71,50
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2010;72,20
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2009;71,80
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2008;70,80
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2007;70,70
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2006;71,30
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2005;70,00
Hombres;Austria;2ª etapa E. Secundaria;Áreas escasamente pobladas;2004;67,20
Hombres;Austria;E. Superior;TOTAL;2024;36,70
Hombres;Austria;E. Superior;TOTAL;2023;36,30
Hombres;Austria;E. Superior;TOTAL;2022;35,70
Hombres;Austria;E. Superior;TOTAL;2021;34,50
Hombres;Austria;E. Superior;TOTAL;2020;34,40
Hombres;Austria;E. Superior;TOTAL;2019;34,20
Hombres;Austria;E. Superior;TOTAL;2018;33,70
Hombres;Austria;E. Superior;TOTAL;2017;32,90
Hombres;Austria;E. Superior;TOTAL;2016;32,20
Hombres;Austria;E. Superior;TOTAL;2015;32,00
Hombres;Austria;E. Superior;TOTAL;2014;31,20
Hombres;Austria;E. Superior;TOTAL;2013;22,30
Hombres;Austria;E. Superior;TOTAL;2012;21,70
Hombres;Austria;E. Superior;TOTAL;2011;21,30
Hombres;Austria;E. Superior;TOTAL;2010;21,10
Hombres;Austria;E. Superior;TOTAL;2009;21,10
Hombres;Austria;E. Superior;TOTAL;2008;20,40
Hombres;Austria;E. Superior;TOTAL;2007;20,10
Hombres;Austria;E. Superior;TOTAL;2006;20,20
Hombres;Austria;E. Superior;TOTAL;2005;20,30
Hombres;Austria;E. Superior;TOTAL;2004;22,20
Hombres;Austria;E. Superior;Áreas densamente pobladas;2024;43,20
Hombres;Austria;E. Superior;Áreas densamente pobladas;2023;45,20
Hombres;Austria;E. Superior;Áreas densamente pobladas;2022;44,60
Hombres;Austria;E. Superior;Áreas densamente pobladas;2021;42,70
Hombres;Austria;E. Superior;Áreas densamente pobladas;2020;41,30
Hombres;Austria;E. Superior;Áreas densamente pobladas;2019;41,90
Hombres;Austria;E. Superior;Áreas densamente pobladas;2018;41,00
Hombres;Austria;E. Superior;Áreas densamente pobladas;2017;40,40
Hombres;Austria;E. Superior;Áreas densamente pobladas;2016;39,20
Hombres;Austria;E. Superior;Áreas densamente pobladas;2015;39,10
Hombres;Austria;E. Superior;Áreas densamente pobladas;2014;38,20
Hombres;Austria;E. Superior;Áreas densamente pobladas;2013;30,20
Hombres;Austria;E. Superior;Áreas densamente pobladas;2012;27,30
Hombres;Austria;E. Superior;Áreas densamente pobladas;2011;26,80
Hombres;Austria;E. Superior;Áreas densamente pobladas;2010;27,40
Hombres;Austria;E. Superior;Áreas densamente pobladas;2009;25,90
Hombres;Austria;E. Superior;Áreas densamente pobladas;2008;24,80
Hombres;Austria;E. Superior;Áreas densamente pobladas;2007;25,20
Hombres;Austria;E. Superior;Áreas densamente pobladas;2006;25,20
Hombres;Austria;E. Superior;Áreas densamente pobladas;2005;24,90
Hombres;Austria;E. Superior;Áreas densamente pobladas;2004;29,00
Hombres;Austria;E. Superior;Áreas intermedias;2024;35,30
Hombres;Austria;E. Superior;Áreas intermedias;2023;34,50
Hombres;Austria;E. Superior;Áreas intermedias;2022;34,60
Hombres;Austria;E. Superior;Áreas intermedias;2021;34,60
Hombres;Austria;E. Superior;Áreas intermedias;2020;34,30
Hombres;Austria;E. Superior;Áreas intermedias;2019;33,90
Hombres;Austria;E. Superior;Áreas intermedias;2018;33,10
Hombres;Austria;E. Superior;Áreas intermedias;2017;31,70
Hombres;Austria;E. Superior;Áreas intermedias;2016;31,30
Hombres;Austria;E. Superior;Áreas intermedias;2015;32,30
Hombres;Austria;E. Superior;Áreas intermedias;2014;31,80
Hombres;Austria;E. Superior;Áreas intermedias;2013;20,90
Hombres;Austria;E. Superior;Áreas intermedias;2012;21,20
Hombres;Austria;E. Superior;Áreas intermedias;2011;20,50
